Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2023-12-17,3.0,-0.20799025791666004,-0.20799025791666004
2023-12-18,3.5,-0.014938526811693846,-0.014938526811693846
2023-12-19,1.5,-0.7871454512315587,-0.7871454512315587
2023-12-20,2.25,-0.49756785457410935,-0.49756785457410935
2023-12-26,2.75,-0.30451612346914314,-0.30451612346914314
2023-12-27,2.5,-0.40104198902162624,-0.40104198902162624
2023-12-28,2.25,-0.49756785457410935,-0.49756785457410935
2024-01-02,2.5,-0.40104198902162624,-0.40104198902162624
2024-01-03,2.5,-0.40104198902162624,-0.40104198902162624
2024-01-04,2.25,-0.49756785457410935,-0.49756785457410935
2024-01-07,3.75,0.08158733874078926,0.08158733874078926
2024-01-09,2.5,-0.40104198902162624,-0.40104198902162624
2024-01-10,1.5,-0.7871454512315587,-0.7871454512315587
2024-01-14,2.5,-0.40104198902162624,-0.40104198902162624
2024-01-16,4.5,0.3711649353982385,0.3711649353982385
2024-01-17,3.0,-0.20799025791666004,-0.20799025791666004
2024-01-18,3.75,0.08158733874078926,0.08158733874078926
2024-01-21,3.75,0.08158733874078926,0.08158733874078926
2024-01-22,2.0,-0.5940937201265925,-0.5940937201265925
2024-01-23,3.25,-0.11146439236417695,-0.11146439236417695
2024-01-24,4.0,0.17811320429327235,0.17811320429327235
2024-01-28,2.75,-0.30451612346914314,-0.30451612346914314
2024-01-29,3.5,-0.014938526811693846,-0.014938526811693846
2024-01-30,2.75,-0.30451612346914314,-0.30451612346914314
2024-01-31,4.5,0.3711649353982385,0.3711649353982385
2024-02-01,3.25,-0.11146439236417695,-0.11146439236417695
2024-02-04,7.5,1.5294753220280357,1.5294753220280357
2024-02-05,3.25,-0.11146439236417695,-0.11146439236417695
2024-02-06,2.5,-0.40104198902162624,-0.40104198902162624
2024-02-07,2.25,-0.49756785457410935,-0.49756785457410935
2024-02-08,2.25,-0.49756785457410935,-0.49756785457410935
2024-02-11,1.75,-0.6906195856790756,-0.6906195856790756
2024-02-15,3.5,-0.014938526811693846,-0.014938526811693846
2024-02-18,2.0,-0.5940937201265925,-0.5940937201265925
2024-02-20,2.5,-0.40104198902162624,-0.40104198902162624
2024-02-21,2.75,-0.30451612346914314,-0.30451612346914314
2024-02-22,4.25,0.2746390698457555,0.2746390698457555
2024-02-25,4.25,0.2746390698457555,0.2746390698457555
2024-02-26,2.25,-0.49756785457410935,-0.49756785457410935
2024-02-27,2.75,-0.30451612346914314,-0.30451612346914314
2024-03-03,2.75,-0.30451612346914314,-0.30451612346914314
2024-03-04,1.75,-0.6906195856790756,-0.6906195856790756
2024-03-05,2.0,-0.5940937201265925,-0.5940937201265925
2024-03-06,3.25,-0.11146439236417695,-0.11146439236417695
2024-03-07,2.0,-0.5940937201265925,-0.5940937201265925
2024-03-10,3.5,-0.014938526811693846,-0.014938526811693846
2024-03-13,1.75,-0.6906195856790756,-0.6906195856790756
2024-03-17,3.0,-0.20799025791666004,-0.20799025791666004
2024-03-18,2.5,-0.40104198902162624,-0.40104198902162624
2024-03-19,1.25,-0.8836713167840418,-0.8836713167840418
2024-03-20,2.25,-0.49756785457410935,-0.49756785457410935
2024-03-21,3.0,-0.20799025791666004,-0.20799025791666004
2024-03-24,2.75,-0.30451612346914314,-0.30451612346914314
2024-03-25,3.25,-0.11146439236417695,-0.11146439236417695
2024-03-26,1.25,-0.8836713167840418,-0.8836713167840418
2024-03-27,2.75,-0.30451612346914314,-0.30451612346914314
2024-03-31,2.5,-0.40104198902162624,-0.40104198902162624
2024-04-01,1.5,-0.7871454512315587,-0.7871454512315587
2024-04-02,2.0,-0.5940937201265925,-0.5940937201265925
2024-04-03,3.25,-0.11146439236417695,-0.11146439236417695
2024-04-04,1.75,-0.6906195856790756,-0.6906195856790756
2024-04-07,2.75,-0.30451612346914314,-0.30451612346914314
2024-04-09,1.75,-0.6906195856790756,-0.6906195856790756
2024-04-14,5.75,0.8537942631606541,0.8537942631606541
2024-04-15,3.0,-0.20799025791666004,-0.20799025791666004
2024-04-16,3.0,-0.20799025791666004,-0.20799025791666004
2024-04-17,3.75,0.08158733874078926,0.08158733874078926
2024-04-18,15.0,4.425251288602529,4.425251288602529
2024-04-21,4.0,0.17811320429327235,0.17811320429327235
2024-04-22,1.75,-0.6906195856790756,-0.6906195856790756
2024-04-23,2.5,-0.40104198902162624,-0.40104198902162624
2024-04-24,1.75,-0.6906195856790756,-0.6906195856790756
2024-04-28,2.5,-0.40104198902162624,-0.40104198902162624
2024-04-29,2.0,-0.5940937201265925,-0.5940937201265925
2024-04-30,2.75,-0.30451612346914314,-0.30451612346914314
2024-05-01,2.75,-0.30451612346914314,-0.30451612346914314
2024-05-02,2.25,-0.49756785457410935,-0.49756785457410935
2024-05-05,1.5,-0.7871454512315587,-0.7871454512315587
2024-05-06,1.5,-0.7871454512315587,-0.7871454512315587
2024-05-07,3.25,-0.11146439236417695,-0.11146439236417695
2024-05-08,2.0,-0.5940937201265925,-0.5940937201265925
2024-05-09,2.0,-0.5940937201265925,-0.5940937201265925
2024-05-12,1.25,-0.8836713167840418,-0.8836713167840418
2024-05-16,1.5,-0.7871454512315587,-0.7871454512315587
2024-05-19,2.0,-0.5940937201265925,-0.5940937201265925
2024-05-20,1.25,-0.8836713167840418,-0.8836713167840418
2024-05-21,1.25,-0.8836713167840418,-0.8836713167840418
2024-05-22,2.0,-0.5940937201265925,-0.5940937201265925
2024-05-23,1.75,-0.6906195856790756,-0.6906195856790756
2024-05-26,1.25,-0.8836713167840418,-0.8836713167840418
2024-05-28,2.75,-0.30451612346914314,-0.30451612346914314
2024-05-29,2.0,-0.5940937201265925,-0.5940937201265925
2024-06-02,1.75,-0.6906195856790756,-0.6906195856790756
2024-06-03,2.25,-0.49756785457410935,-0.49756785457410935
2024-06-04,2.0,-0.5940937201265925,-0.5940937201265925
2024-06-05,2.5,-0.40104198902162624,-0.40104198902162624
2024-06-06,1.5,-0.7871454512315587,-0.7871454512315587
2024-06-09,2.25,-0.49756785457410935,-0.49756785457410935
2024-06-11,1.0,-0.9801971823365249,-0.9801971823365249
2024-06-16,2.75,-0.30451612346914314,-0.30451612346914314
2024-06-17,2.25,-0.49756785457410935,-0.49756785457410935
2024-06-18,1.5,-0.7871454512315587,-0.7871454512315587
2024-06-20,1.75,-0.6906195856790756,-0.6906195856790756
2024-06-23,2.25,-0.49756785457410935,-0.49756785457410935
2024-06-24,1.25,-0.8836713167840418,-0.8836713167840418
2024-06-25,3.25,-0.11146439236417695,-0.11146439236417695
2024-06-26,2.5,-0.40104198902162624,-0.40104198902162624
2024-06-30,4.5,0.3711649353982385,0.3711649353982385
2024-07-01,2.25,-0.49756785457410935,-0.49756785457410935
2024-07-02,1.5,-0.7871454512315587,-0.7871454512315587
2024-07-07,4.5,0.3711649353982385,0.3711649353982385
2024-07-09,2.5,-0.40104198902162624,-0.40104198902162624
2024-07-10,1.25,-0.8836713167840418,-0.8836713167840418
2024-07-14,3.75,0.08158733874078926,0.08158733874078926
2024-07-15,2.5,-0.40104198902162624,-0.40104198902162624
2024-07-16,2.5,-0.40104198902162624,-0.40104198902162624
2024-07-17,2.25,-0.49756785457410935,-0.49756785457410935
2024-07-18,3.75,0.08158733874078926,0.08158733874078926
2024-07-21,2.0,-0.5940937201265925,-0.5940937201265925
2024-07-22,2.0,-0.5940937201265925,-0.5940937201265925
2024-07-23,1.25,-0.8836713167840418,-0.8836713167840418
2024-07-24,3.5,-0.014938526811693846,-0.014938526811693846
2024-07-28,3.25,-0.11146439236417695,-0.11146439236417695
2024-07-29,1.5,-0.7871454512315587,-0.7871454512315587
2024-07-30,2.0,-0.5940937201265925,-0.5940937201265925
2024-07-31,4.0,0.17811320429327235,0.17811320429327235
2024-08-01,5.5,0.757268397608171,0.757268397608171
2024-08-04,12.75,3.5565184986301808,3.5565184986301808
2024-08-05,8.25,1.8190529186854851,1.8190529186854851
2024-08-06,5.25,0.6607425320556879,0.6607425320556879
2024-08-07,6.0,0.9503201287131372,0.9503201287131372
2024-08-08,3.25,-0.11146439236417695,-0.11146439236417695
2024-08-11,2.5,-0.40104198902162624,-0.40104198902162624
2024-08-15,3.75,0.08158733874078926,0.08158733874078926
2024-08-18,2.5,-0.40104198902162624,-0.40104198902162624
2024-08-19,3.0,-0.20799025791666004,-0.20799025791666004
2024-08-20,2.75,-0.30451612346914314,-0.30451612346914314
2024-08-22,2.5,-0.40104198902162624,-0.40104198902162624
2024-08-25,3.75,0.08158733874078926,0.08158733874078926
2024-08-26,2.25,-0.49756785457410935,-0.49756785457410935
2024-08-27,2.0,-0.5940937201265925,-0.5940937201265925
2024-08-28,10.5,2.687785708657833,2.687785708657833
2024-09-01,10.0,2.4947339775528667,2.4947339775528667
2024-09-03,10.5,2.687785708657833,2.687785708657833
2024-09-04,11.0,2.880837439762799,2.880837439762799
2024-09-05,2.0,-0.5940937201265925,-0.5940937201265925
2024-09-08,9.75,2.3982081120003835,2.3982081120003835
2024-09-10,4.25,0.2746390698457555,0.2746390698457555
2024-09-15,2.25,-0.49756785457410935,-0.49756785457410935
2024-09-16,1.5,-0.7871454512315587,-0.7871454512315587
2024-09-17,2.0,-0.5940937201265925,-0.5940937201265925
